30298,1608,CAÑADA DE PIEDRAS
33596,1716,CAÑADA EL CARRIZAL
32781,1684,CAÑADA EL ZAPOTE
33084,1696,CAÑADA ESTACA
29994,1602,CAÑADA GRANDE
35899,1777,CAÑADA GRANDE
33591,1716,CAÑADA GUAJE
33886,1724,CAÑADA GUAJILLO
33592,1716,CAÑADA IXTLA
30527,1611,CAÑADA JICARA
22973,2266,CAÑADA LARGA
31524,1652,CAÑADA MIGUEL
34322,1737,CAÑADA MORA
28679,1571,CAÑADA PALO AMARRADO
28661,1571,CAÑADA PIEDRA BLANCA
24807,2244,CAÑADA RICA
20016,2246,CAÑADA RICA
30623,1630,CAÑADA RICA
23249,2275,CAÑADA RICA
24494,2290,CAÑADA RICA
20332,2246,CAÑADA RICA
20333,2246,CAÑADA RICA
20368,2246,CAÑADA RICA (LA ORILLA)
8788,2282,CAÑADAS
33083,1696,CAÑADA SAN MIGUEL
30051,1602,CAÑADA SECA
33594,1716,CAÑADA TEPEHUAJE
33580,1716,CAÑADA XAMINGO
34298,1737,CAÑADA XOCHITL (SECCION PRIMERA)
34319,1737,CAÑADA XOCHITL SECCION SEGUNDA
33595,1716,CAÑADA ZAZALE
14806,2212,CAÑAMAZAL
21773,2258,CAÑAMAZO
9523,2172,CAÑAVERAL
15406,2216,CAÑA VERDE
25245,2274,CAÑO DE LA BURRERA (FRANCO CERVANTES)
566,2084,CAÑO GALLEGO
8602,2165,CAÑO GRANDE
7642,2156,CAÑO LAGARTO
7663,2156,CAÑO LIMA
7659,2156,CAÑO MARIA
14888,2213,CAÑO PRIETO
5830,2179,CAOBA
16341,2226,CAOBAL
23767,2275,CAOBAS
7393,2153,CAPADERO
29434,1599,CAPIN
29433,1599,CAPIN Y PALTAM
2247,2101,CAPIZAYO
10747,2193,CAPOACAN
16726,2229,CAPOLAPAN
31609,1653,CAPOLICTIC
8669,2166,CAPOLUCA
8670,2166,CAPOLUQUILLA
35318,1763,CAPORALCO BUENOS AIRES
1268,2092,CAPRICHO
33783,1722,CAPULA
17,2152,CAPULAPA
30299,1608,CAPULAQUITO
17312,2233,CAPULINES
34803,1751,CAPULTITLA
35336,1763,CAPULTITLA
9959,2184,CAPULTITLA
11338,2195,CAPULTITLA
23101,2269,CAPULTITLA
2160,2099,CAPULTITLA EYITEPEC
31551,1653,CAPULUAPAN DE LAS AGUAS
34387,1740,CAPULUAQUE
16206,2225,CARACAS
12895,2208,CARACOL CAPILLA
34015,1726,CARACOLES
12896,2208,CARACOL SAN MANUEL
590,2084,CARA PALIDA
16264,2225,CARAVACA
16186,2225,CARAVACA VIEJO (LAS ADELITAS)
19949,2246,CARBAYON
10155,2187,CARBONERA
10726,2180,CARBONERAS
7358,2153,CARBONERO JACALES
9169,2171,CARDENALES
18513,2241,CARDONAL
25684,2227,CARGA BARCOS
18752,2241,CARIÑO
14303,2211,CARISTAY
2045,2176,CARLOS ABASCAL
6139,2179,CARLOS AGUILAR JIMENEZ (SAN JUAN)
20948,2173,CARLOS AGUILAR RANGEL
10668,2191,CARLOS AGUIRRE
25550,2278,CARLOS ALONSO FLORES
22102,2259,CARLOS AZUARA
15447,2216,CARLOS BUSTAMANTE AULIS
2992,2113,CARLOS CANO CARMONA
19853,2088,CARLOS CARABEO FLORES (LA ISLA)
11432,2196,CARLOS CASTELLANOS FLORES
665,2084,CARLOS DOMINGUEZ LOPEZ
15993,2223,CARLOS HUERTA NAJERA (LA CRUZ)
5075,2117,CARLOS LARA FLORES
6846,2146,CARLOS MARQUEZ
3321,2115,CARLOS OBELES BENAVIDES
15561,2216,CARLOS OROZCO
15610,2217,CARLOS PEÑA
11384,2196,CARLOS SALINAS DE GORTARI (EL TIGRE)
9978,2185,CARLOS SALINAS DE GORTARI (LA ESTANCIA)
23585,2275,CARLOS TORRES MOLINA
34698,1745,CARLOS VAZQUEZ
25685,2227,CARLOS ZAMORA MORENO
23678,2275,CARMELO REYES
15302,2216,CARMEN ARROYO DEL GAVILAN
13920,2210,CARMEN BAÑALES LOPEZ
18313,2239,CARMEN BONITA
20949,2173,CARMEN CASTRO GARCIA
36005,1781,CARMEN (FINCA EL MATADERO)
30837,1634,CARMEN MARCELINO
16508,2226,CARMEN RODRIGUEZ
6156,2179,CARMEN RODRIGUEZ SANCHEZ (LA LUCHA)
28696,1572,CARMEN SERDAN
30880,1636,CARMEN SERDAN
17582,2236,CARMONA Y VALLE
18367,2240,CARMONA Y VALLE (LAS GALLINAS)
23712,2275,CAROLINA
9171,2171,CAROLINO ANAYA
5223,2120,CAROLINO ANAYA
10715,2192,CAROLINO ANAYA
4925,2116,CAROLINO ANAYA
3601,2130,CAROLINO ANAYA
25553,2278,CAROLINO ANAYA
19602,2088,CAROLINO ANAYA
11244,2194,CAROLINO ANAYA
13328,2210,CAROLINO ANAYA
25554,2278,CAROLINO ANAYA 1 (POBLADO UNO)
22976,2266,CAROLINO ANAYA (ESPINA BLANCA)
10799,2193,CAROLINO ANAYA RAMIREZ
15204,2215,CARPINTERAS
24348,2287,CARPINTERO
9172,2171,CARPINTEROS
35055,1757,CARRERA DE LUZ ARIAS
34427,1740,CARRERAGCO
28489,1569,CARRETAHOLT
14889,2213,CARRETAS
11892,2204,CARRETERA LA CONDUSA
28942,1581,CARRETERA TEHUACAN TEOTITLAN 20 (ACOLOLCO)
28729,1572,CARRIL BAILON
16222,2225,CARRILLO
7038,2150,CARRILLO PUERTO (SANTA ROSA)
14741,2212,CARRIZAL
24354,2288,CARRIZAL
21285,2257,CARRIZAL
6568,2123,CARRIZAL
7313,2152,CARRIZAL
14304,2211,CARRIZAL
9775,2175,CARRIZAL
24280,2287,CARRIZAL CHICO
24321,2287,CARRIZAL CHIFLON
10798,2193,CARRIZAL CINCO DE FEBRERO
24279,2287,CARRIZAL GRANDE
29995,1602,CARRIZALILLO
18546,2241,CARRIZAL PRIMERO
18547,2241,CARRIZAL SEGUNDO
11891,2204,CARTA BLANCA
11018,2193,CARTAGENA
13863,2210,CARTAGENA
16342,2226,CARTAGENA DE MICHAPAN
10168,2188,CARTAGO
33331,1709,CARTODROMO CINCO CAMINOS
21948,2259,CASA AMARILLA
3534,2129,CASA AMARILLA
34103,1729,CASA AMARILLA (RANCHO ASTURIAS)
11421,2196,CASA BLANCA
3895,2134,CASA BLANCA
21979,2259,CASA BLANCA
14416,2211,CASA BLANCA
29950,1600,CASA BLANCA
410,2083,CASA BLANCA
3393,2127,CASA BLANCA
373,2083,CASA BLANCA
1446,2092,CASA BLANCA
11459,2196,CASA BLANCA
13483,2210,CASA BLANCA
14937,2213,CASA BLANCA
21949,2259,CASA BLANCA
25394,2110,CASA BLANCA
21141,2256,CASA BLANCA
20009,2246,CASA BLANCA
727,2084,CASA BLANCA
6026,2179,CASA BLANCA
31508,1651,CASA BLANCA
22662,2265,CASA BLANCA
25686,2227,CASA BLANCA
3476,2129,CASA BLANCA
23911,2279,CASA BLANCA
34557,1746,CASA BLANCA
5834,2179,CASA BLANCA
779,2084,CASA BLANCA
7505,2154,CASA BLANCA
8706,2166,CASA BLANCA
14474,2211,CASA BLANCA
2544,2103,CASA BLANCA
15674,2181,CASA BLANCA
35217,1762,CASA BLANCA
120,2083,CASA BLANCA
11285,2194,CASA BLANCA
28974,1583,CASA BLANCA
16145,2225,CASA BLANCA
15835,2219,CASA BLANCA
32283,1674,CASA BLANCA
29896,1628,CASA BLANCA
15801,2219,CASA BLANCA
34521,1744,CASA BLANCA (CUYOTLIAPA)
9173,2171,CASA BLANCA (ENTRADA A 24 DE FEBRERO)
11684,2201,CASA BLANCA (LOS PINOS)
2541,2103,CASA CHICA
3562,2129,CASA DE ALTOS
2666,2106,CASA DE LA CONDESA DE MALIBRAN
30756,1633,CASA DE OVALLE
761,2084,CASA DE RETIRO
762,2084,CASA DE TANOS
490,2084,CASA DE TEJA
18548,2241,CASA ESCUELA CHIJOLAR
23813,2277,CASA FAMILIA MAYA
23403,2275,CASA HOGAR SAN VICENTE DE PAUL
3388,2126,CASA IGLESIA
25950,2461,CASA QUEMADA
34835,1751,CASA QUEMADA
4233,2137,CASA QUEMADA
20996,2254,CASA REDONDA
9259,2171,CASAS ALEMAN
374,2083,CASAS BLANCAS
13921,2210,CASAS BLANCAS
19257,2244,CASAS QUEMADAS
3372,2126,CASAS VIEJAS
18549,2241,CASAS VIEJAS
21064,2256,CASAS VIEJAS
8862,2169,CASAS VIEJAS
9542,2174,CASAS VIEJAS
30815,1633,CASAS VIEJAS
22407,2263,CASAS VIEJAS
5122,2118,CASAS VIEJAS
1270,2092,CASA VERDE
2891,2113,CASCAJAL
1229,2091,CASCAJAL
24355,2288,CASCAJAL
3517,2129,CASCAJAL
5756,2179,CASCAJAL
9094,2171,CASCAJAL 1
71,2083,CASCAJAL DEL RIO (CASCAJALILLO)
9154,2171,CASCAJAL DOS
16343,2226,CASCAJAL GRANDE
4411,2139,CASCAJAL I
4412,2139,CASCAJAL II
16344,2226,CASCAJALITO
29996,1602,CASCALOTE DE BRAVO
5835,2179,CASCARILLO
15205,2215,CASCO LAGUNAS
32345,1676,CASETA CALHON
30684,1632,CASETA DE PAGO ESPERANZA
7213,2151,CASIANO REYES MORALES
6255,2179,CASILDO HERNANDEZ
1447,2092,CASIMIRO CANO
1548,2092,CASITA BLANCA
24808,2244,CASITAS
18552,2241,CASITAS CHILA PEREZ
25962,2461,CASPERAL
8780,2282,CASTILLO CHICO
25896,2461,CASTILLO DE TEAYO
3520,2129,CASTILLOS (RANCHO AMOROS)
375,2083,CASTOR BARRADAS
28957,1582,CATACHANIL
35140,1760,CATACHOCO
10539,2191,CATALAN
15659,2181,CATALINA
30128,1602,CATALINA ARRIAGA ENRIQUEZ (EL MIRADOR)
7542,2154,CATALINA SALAS
31429,1648,CATINIX
4759,2142,CATXIQUILIN
25468,2242,CAUDILLO EMILIANO ZAPATA
29551,1620,CAXALLI
29743,1627,CAXALTEPEC
21211,2257,CAXAPA
34804,1751,CAXAPOTLA
29431,1599,CAXHUACAN
31679,1654,CAXTAMUSIN
30947,1637,CAXTIYU
24700,2292,CAXUXUMAN
16579,2226,CAYETANO FERNANDEZ
32583,1681,CAYHUAPAN
23081,2268,CAYUYO
21365,2258,CAZADERO
11964,2208,CAZADERO
35491,1766,CAZAHUATERA
30903,1636,CAZA Y PESCA
3198,2114,CAZONES DE HERRERA
32376,1677,CAZTIN
14306,2211,CAZUELAS
23590,2275,C.C.C. FABRICACIONES Y CONSTRUCCIONES
15691,2218,CD. CUAUHTEMOC
23145,2269,CEBADATEMPA (CORRALTITLA)
18753,2241,CEBADILLA
6198,2179,CEBADILLA
17720,2237,CEBADILLA
16062,2225,CEBADILLA CHICA
16063,2225,CEBADILLA GRANDE
32584,1681,CEBADILLAS
878,2086,CEBOLLA CHICA (LAS CEBOLLAS)
22358,2262,CEBOLLANA
7688,2157,CEBOLLEJA
2619,2105,CECECAPA
1527,2092,CECILIA GUILLEN
16303,2225,CECILIO
6444,2179,CECILIO HERNANDEZ ESTEBA
16509,2226,CECILIO RETAMA VELAZCO
11738,2202,CECILIO TERAN (BALASTRERA)
8168,2159,CEDRAL
16786,2229,CEDRAL
10540,2191,CEDRAL
29813,1627,CEDRAL ATALPAN
6598,2124,CEDRO AGUJERADO
35167,1762,CEDRO PANDO
21287,2257,CEDRO QUEMADO
28561,1570,CEDRO VIEJO
9373,2171,CEFERINO MARTINEZ
5757,2179,CEIBA BLANCA
10750,2193,CEIBA BONITA
11811,2203,CEIBA GACHO
3369,2126,CEIBA NUEVA
23250,2275,CEIBA RICA
18990,2241,CELAYA
10541,2191,CELAYA
21843,2258,CELERINO ARANO ARANO
17176,2230,CELERINO ISIDORO ISIDORO
15412,2216,CELSA ROJAS
24968,2145,CELSO GARCIA MESA
25661,2278,CELSO ORTEGA
14113,2210,CELSO ROJAS
25687,2227,CEMENTERAS DEL PITAL
29616,1624,CEMEX (LA CEMENTERA)
25357,2274,CENOBIO ACEVEDO RUIZ
1528,2092,CENON
20898,2173,CENTAURO DEL NORTE
30078,1602,CENTAURO DEL NORTE
9903,2175,CENTENARIO
29997,1602,CENTEOCALA
33501,1713,CENTRAL DE ABASTOS HUIXCOLOTLA
7093,2150,CENTRO ACUICOLA CACAHUATAL
17266,2232,CENTRO AVICOLA COLMENA I
17267,2232,CENTRO AVICOLA ZACATAL II
17268,2232,CENTRO AVICOLA ZACATAL III
17269,2232,CENTRO AVICOLA ZACATAL IV
17250,2232,CENTRO AVICOLA ZACATAL UNO
25555,2278,CENTRO COMERCIAL LA LAGUNA
32165,1598,CENTRO DE AHUATEPEC (EL PILANCON)
15880,2219,CENTRO DE AVICULTURA
33105,1697,CENTRO DE DESARROLLO AGROPECUARIO VICENCIO
13862,2210,CENTRO DE MEJORAMIENTO GENETICO
13665,2210,CENTRO DE POBLACION NUEVO PANUCO (LA PITAYA)
22250,2259,CENTRO DE REHABILITACION
23713,2275,CENTRO ESCOLAR ALBATROS
19272,2244,CENTRO GENETICO COPALAR
24255,2286,CENTRO RECREATIVO YEHUALASCO
5622,2121,CENTROS AVICOLAS AGUA FRIA
1496,2092,CENZONTLE
22620,2260,CERCA DE PIEDRA
30696,1633,CERCO DE PIEDRA
33900,1724,CERRIL AGOSTADERO (EL CARRIZAL)
975,2090,CERRILLOS DE DIAZ
19754,2088,CERRITO
19606,2088,CERRITO DE CHIJOLAR
3862,2133,CERRITOS
21578,2258,CERRITOS
14874,2212,CERRITOS
3896,2134,CERRITOS
11636,2201,CERRITOS
19638,2088,CERRITOS FRIJOLILLO
19688,2088,CERRITOS SOLEDAD
18754,2241,CERRO ACECECA
32537,1680,CERRO AGUJERADO
22789,2265,CERRO ALTO
22663,2265,CERRO ALTO
2740,2111,CERRO ALTO
11969,2208,CERRO ALTO
4514,2140,CERRO ALTO
16469,2226,CERRO ALTO
4824,2144,CERRO ALTO (EL REVENTON)
16066,2225,CERRO AMARILLO DE ABAJO
16065,2225,CERRO AMARILLO DE ARRIBA
21367,2258,CERRO AZUL
5386,2120,CERRO AZUL
35993,1781,CERRO AZUL
21213,2257,CERRO AZUL
3882,2133,CERRO AZUL
14743,2212,CERRO AZUL
11637,2201,CERRO AZUL
16744,2229,CERRO AZUL
3287,2115,CERRO AZUL
3290,2115,CERRO AZUL VIEJO
22664,2265,CERRO BARTOLO
35693,1774,CERRO BENDITO
14309,2211,CERRO BLANCO
4313,2139,CERRO BLANCO
16775,2229,CERRO BLANCO
30411,1608,CERRO BLANCO
30733,1633,CERRO BOLUDO
8195,2160,CERRO BOLUDO
18555,2241,CERRO BOTICA
31540,1652,CERRO CARRETA
16788,2229,CERRO CASTRO
24281,2287,CERRO CHATO
24434,2290,CERRO CHICO
19060,2241,CERRO CHILA PEREZ
19639,2088,CERRO CHINO (EX-HACIENDA SICUAO)
21012,2254,CERRO CHIQUITO
20560,2248,CERRO CIPRESAL
8631,2165,CERRO COCUITE
17518,2235,CERRO COLORADO
376,2083,CERRO COLORADO
30999,1639,CERRO COLORADO
35656,1773,CERRO COLORADO
4072,2136,CERRO COLORADO
9862,2175,CERRO COLORADO
1410,2092,CERRO COLORADO
16705,2229,CERRO COLORADO
7704,2158,CERRO COLORADO
2081,2096,CERRO COLORADO (ESTACION APAZAPAN)
19176,2244,CERRO COPELADO
22848,2265,CERRO COYOTE
28520,1570,CERRO DE ACATENO
19880,2088,CERRO DE AGUA NACIDA
14,2147,CERRO DE ARENA
18413,2240,CERRO DE AYAHUINT
2357,2102,CERRO DE BARRERAS
21880,2259,CERRO DE BUENAVISTA
29221,1588,CERRO DE CABRERA
7460,2154,CERRO DE CASTRO
9865,2175,CERRO DE ECATEPEC
7397,2153,CERRO DE GUADALUPE
31367,1647,CERRO DE GUADALUPE
21011,2254,CERRO DE GUADALUPE (CERRO GRANDE DEL PLUMAJE)
30563,1612,CERRO DE GUADALUPE (MOLOTLA)
19492,2088,CERRO DE HORCONES
19126,2244,CERRO DE HUEYTEPEC
10221,2188,CERRO DE LA BANDERA
22517,2263,CERRO DE LA CALAVERNA
34035,1726,CERRO DE LA CAMPANA
25688,2227,CERRO DE LA CRUZ
22523,2263,CERRO DE LA GALLARDA
9525,2172,CERRO DE LA GALLINA
8516,2164,CERRO DE LA GALLINA
16304,2225,CERRO DEL AGUA
3832,2133,CERRO DEL AGUACATE
2370,2102,CERRO DEL AGUILA
18079,2238,CERRO DEL AIRE
7451,2153,CERRO DE LA LAGUNILLA
7624,2156,CERRO DE LA PALMA
10442,2190,CERRO DE LA PALMA
22748,2265,CERRO DE LAS CONCHAS
815,2085,CERRO DE LAS FLORES
14310,2211,CERRO DE LAS FLORES
13338,2210,CERRO DE LA TORTUGA (ISLA LA TORTUGA)
30358,1608,CERRO DE LA VIRGEN
33094,1696,CERRO DEL CABALLO
6292,2179,CERRO DEL CAMELLO
2361,2102,CERRO DEL CANDELERO (HUIPANGUILLO)
14311,2211,CERRO DEL CARBON
16751,2229,CERRO DEL CUBILETE
24135,2281,CERRO DE LEON
17335,2234,CERRO DE LEON (MUNDO RARO)
33565,1714,CERRO DEL FAISAN
4601,2140,CERRO DEL FRAYLE
24282,2287,CERRO DELGADO
6190,2179,CERRO DEL HORCON
19008,2241,CERRO DE LIMA
9544,2174,CERRO DEL INDIO (MATA VERDE)
11511,2198,CERRO DEL LEON
10004,2186,CERRO DEL MAIZ
15612,2217,CERRO DEL MESON
14548,2211,CERRO DEL MESON
3683,2131,CERRO DEL MIRADOR
35419,1765,CERRO DE LOS LIMONES
608,2084,CERRO DE LOS METATES
1192,2091,CERRO DE LOS MUERTOS
16706,2229,CERRO DE LOS VAZQUEZ
19493,2088,CERRO DEL PLUMAJE
7390,2153,CERRO DEL PLUMAJE
12110,2208,CERRO DEL POZO
8396,2164,CERRO DEL PROGRESO
35467,1765,CERRO DEL TEPEYAC
30280,1606,CERRO DEL TEPEYAC (EMILIANO ZAPATA)
3820,2133,CERRO DEL TIGRE
11638,2201,CERRO DEL TORO
22351,2261,CERRO DEL VENADO
34340,1738,CERRO DEL VIENTO
16693,2229,CERRO DEL VIGIA DE ABAJO (VIGIA COOPERATIVA)
16781,2229,CERRO DEL VIGIA DE ENMEDIO
29349,1594,CERRO DE MALINTEPEC
11929,2206,CERRO DE MINA (EL ALMENDRO)
14692,2211,CERRO DE MOZUTLA
29817,1627,CERRO DE NECTEPEC
5664,2122,CERRO DE ORO
11272,2194,CERRO DE ORO
2318,2102,CERRO DE SAN FRANCISCO
23053,2268,CERRO DE TEPANTEPEC
9837,2175,CERRO DE TEPOZCALILLO
25396,2110,CERRO DE TORRES 1 (SAN MARTIN DE LA BARRANCA)
25395,2110,CERRO DE TORRES DOS
23251,2275,CERRO DE TUMILCO
30960,1637,CERRO DE ZARAGOZA
11619,2201,CERRO DOS HERMANOS
19494,2088,CERRO DULCE
3869,2133,CERRO EL BEJUCO
8477,2164,CERRO EL TABLON
9776,2175,CERRO ESCUINGO
18755,2241,CERRO ESTACION
25556,2278,CERRO FRONTON (SANTA ISABEL)
1230,2091,CERRO GACHO
22841,2265,CERRO GALAN
15998,2223,CERRO GALERA CINCO (LA LAGUNA DE LOS PATOS)
29666,1626,CERRO GORDO
32168,1598,CERRO GORDO
491,2084,CERRO GORDO
20986,2254,CERRO GORDO
6851,2146,CERRO GORDO
6717,2146,CERRO GORDO
11525,2198,CERRO GORDO
28653,1571,CERRO GORDO
23191,2272,CERRO GORDO
3833,2133,CERRO GORDO
1193,2091,CERRO GORDO
6971,2148,CERRO GRANDE
31669,1653,CERRO GRANDE
3238,2114,CERRO GRANDE
16010,2223,CERRO GRANDE
21950,2259,CERRO GRANDE
22519,2263,CERRO GRANDE
25926,2461,CERRO GRANDE
14432,2211,CERRO GRANDE ADOLFO RUIZ CORTINES
14313,2211,CERRO GRANDE DOS
32967,1686,CERRO GUADALUPE
33597,1716,CERRO GUAJE
14891,2213,CERRO GUZMAN
18888,2241,CERRO JOCUTLA
18540,2241,CERRO LA CAMPANA
22790,2265,CERRO LA PALMA
16067,2225,CERRO LAS IGUANAS
18558,2241,CERRO MIRADOR
12027,2208,CERRO MIRANDA
12261,2208,CERRO PAILE
35275,1762,CERRO PANDO
5758,2179,CERRO PELON
6645,2124,CERRO PELON
465,2083,CERRO PELON
34986,1755,CERRO PELON
24349,2287,CERRO PELON
11,2179,CERRO PELON
3380,2126,CERRO PELON
7148,2151,CERRO PELON (EL RETORNO)
29448,1615,CERRO PETLAZOLTORO (PARADA CRUZ VERDE)
5226,2120,CERRO PRIETO
32709,1683,CERRO PRIETO
1849,2095,CERRO PRIETO
11539,2198,CERRO PRIETO
34587,1747,CERRO PRIETO
11169,2194,CERRO QUEBRADO II (PIEDRAS PODRIDAS)
11116,2194,CERRO QUEBRADO UNO (SAN FELIPE)
35118,1759,CERRO QUE SALE EL AIRE
1370,2092,CERRO ROJAS
18554,2241,CERRO SAN GABRIEL
18947,2241,CERRO SAN ROMAN
17592,2236,CERRO SANTA CATARINA
22066,2259,CERROS CUATES
21326,2257,CERRO SECO
14650,2211,CERRO SOLO
31255,1647,CERRO TAJITEPEC
21468,2258,CERRO TUNILLA
4975,2116,CERRO VARILLA
16293,2225,CERRO VENADO LAGUNA ENCANTADA
7917,2158,CERRO VERDE
32614,1681,CERRO VERDE
35980,1781,CERRO VERDE
3204,2114,CERRO VERDE
10547,2191,CERRO VERDE
21327,2257,CERRO VERDE
29604,1623,CERRO VERDE (EJECATEPECO)
15190,2215,CERRO VIEJO
19495,2088,CERRO VIEJO
34378,1739,CERRO ZAPOTLAN
304,2083,CERVANTES
1590,2200,CERVANTES
3991,2135,CERVANTES Y LOZADA (SANTA ROSA)
414,2083,CESAR AVALOS LOPEZ
22153,2259,CESAR CHAVEZ HERNANDEZ
6217,2179,CESAR EDGARDO (EL CONDOR)
14095,2210,CESAR GARCIA DEL ANGEL
20439,2246,CESAR HERNANDEZ
3790,2131,CESAR JIMENEZ MORALES
22154,2259,CESAR MORENO
15516,2216,CESAR PARRA
2510,2103,CETLALPAN
415,2083,CHABELO CONTRERAS
5367,2120,CHACACUAHUITL
12132,2208,CHACA DEL CLAVO
3240,2114,CHACA GORDA
11989,2208,CHACA GORDA
20140,2246,CHACA GORDA (LAS CHACAS)
5538,2121,CHACALAPA
4298,2138,CHACALAPA
8981,2169,CHACALAPA
16191,2225,CHACALAPAN
7467,2154,CHACALAPAN
7764,2158,CHACAL NUEVO
9638,2174,CHACAMALOYA (RANCHO PANCHO PRIETO)
35865,1777,CHACATECA
391,2083,CHACHA CONCHI
32201,1670,CHACHAHUANTLA
2280,2102,CHACHALACA
16762,2229,CHACHALACAPAN
32805,1684,CHACHAPA
23218,2273,CHACHAXTLA
34264,1735,CHACHAYOQUILA
23259,2275,CHACOACO
18581,2241,CHACUACO
31267,1647,CHAGCHAL
31453,1649,CHAGCHALOYAN DE ISIDRO BURGOS
31443,1649,CHAGCHALOYAN DE ZAPATA
35119,1759,CHAGUAPA
31159,1645,CHAHUAC
29355,1595,CHAHUAC (COLINTLA)
8402,2164,CHAHUANTLA
30005,1602,CHAHUAPA
2080,2096,CHAHUAPAN
7672,2157,CHAHUATLAN
20288,2246,CHAINISES
31905,1657,CHALACAMETLA
5232,2120,CHALAHUIAPA
34469,1741,CHALAHUICO
34390,1740,CHALAHUICO
24648,2291,CHALAHUILLO
12730,2208,CHALAHUITE
23260,2275,CHALAHUITE
6617,2124,CHALAHUITE
8304,2163,CHALAPA
36142,1785,CHALCHICO
32704,1683,CHALCHIHUAPA
32350,1676,CHALCHIHUAPAN
31816,1656,CHALCHIHUITES
9099,2171,CHALCHIJAPAN ANEXO EL PARAISO
7286,2152,CHALCHITEPEC
2953,2113,CHALCHOAPAN
17209,2232,CHALCOMULCO
35535,1767,CHALMA
22319,2259,CHALMITA
2896,2113,CHALPA
8561,2165,CHALPA
11594,2201,CHAMALOTE
16836,2229,CHAMA MARTINEZ (TAGALA)
31680,1654,CHAMAXCULIT
2897,2113,CHAMENA
16350,2226,CHAMILPA
20503,2246,CHAMIZAL
5002,2117,CHAMIZAL
29477,1618,CHAMIZAL
5233,2120,CHAMOLA
1157,2091,CHAMPILICO
30966,1639,CHAMPUSCO (ESC.SECUNDARIA TECNICA NUMERO 4)
10803,2193,CHANCARRAL
1835,2095,CHANCARRITO DE ABAJO (RANCHO LA ESMERALDA)
1834,2095,CHANCARRITO DE ARRIBA
7957,2158,CHANO GUZMAN
33847,1723,CHANTECOLO
9469,2283,CHAPA
8562,2165,CHAPA BAYA
13379,2210,CHAPACAO DOS
11073,2194,CHAPACHAPA
11595,2201,CHAPACHAPA (BUENA VISTA)
7437,2153,CHAPALA
15450,2216,CHAPALA
21579,2258,CHAPARRAL
2281,2102,CHAPARRO GRANDE
9287,2171,CHAPINGO
28943,1581,CHAPISTEPEHUATL
5234,2120,CHAPIXTLA
21885,2259,CHAPOLHUAC
7880,2158,CHAPOPOAPAN
16351,2226,CHAPOPOAPAN
8403,2164,CHAPOPOTE
13487,2210,CHAPOPOTE
5665,2122,CHAPOPOTE
5001,2117,CHAPOPOTE CHICO (TLACHINOLAPA)
19503,2088,CHAPOPOTE NUÑEZ
14115,2210,CHAPOPOTITO
29203,1588,CHAPOTEADERO LA PLANTA
29977,1601,CHAPULCO
31125,1643,CHAPULCO
8656,2165,CHAPULCO
29978,1601,CHAPULCO
29979,1601,CHAPULCO
29974,1601,CHAPULCO
29980,1601,CHAPULCO (EL LIMONCITO)
17339,2234,CHAPULINA
8468,2164,CHAPULTEPEC
32256,1674,CHAPULTEPEC
32618,1681,CHAPULTEPEC
19959,2246,CHAPULTEPEC
3396,2127,CHAPULTEPEC
6884,2147,CHAPULTEPEC
6605,2124,CHOVEN
22414,2263,CHAPULTEPEC (CHAPULTES)
9954,2184,CHAPULTEPEC EL CHICO
20753,2253,CHAPULTEPEC EL GRANDE
20263,2246,CHAPULTEPEC (LOS HURACANES)
34299,1737,CHAPULTEPEC (SANTO DOMINGO)
13364,2210,CHAQUISI
8603,2165,CHARCO DE LA PEÑA
6694,2124,CHARCO PRIETO
7015,2149,CHARRO NEGRO
35120,1759,CHASTIPAC
3903,2134,CHATILLAL
29015,1584,CHAUCINGO
31670,1653,CHAUCINGO ATEZQUILLA
31612,1653,CHAUCINGO TILOXTOC
29826,1627,CHAUTA
35353,1763,CHAUTEMPAN
31496,1651,CHAUZINGO
6719,2146,CHAVARRILLO
7287,2152,CHAVAXTLA
3397,2127,CHAYOTEPEC
29965,1600,CHELIN
15452,2216,CHELIN ARRONI
3004,2113,CHENCHO CAGAL
20233,2246,CHENCHO SANCHEZ
12134,2208,CHEWIS
30620,1630,CHIAPA
31746,1655,CHIAPANECO
15192,2215,CHIATITLA
30006,1602,CHIAUZUMBA
11740,2202,CHICAHUAXTLA
34810,1751,CHICAHUAXTLA
9100,2171,CHICAJAN
9360,2171,CHICAJAN
9181,2171,CHICAJAN VIEJO
2999,2113,CHICALAPA
30153,1603,CHICALOTLA
8563,2165,CHICALPEXTLE
19914,2246,CHICAYAN
32820,1684,CHICHAC
7396,2153,CHICHAPALA
23118,2269,CHICHCALCO
28855,1578,CHICHICAPA
1158,2091,CHICHICAPA
19130,2244,CHICHICATZAPAN MENDEZ
29016,1584,CHICHICAXTLA
15807,2219,CHICHICAXTLE
8199,2160,CHICHICAZAPA
29700,1627,CHICHICAZAPAN
28525,1570,CHICHICAZAPAN
2488,2267,CHICHICLA
21952,2259,CHICHICUASTLA
34341,1738,CHICHICUAUTLA
10753,2193,CHICHIGAPA
8312,2163,CHICHIGAPA
2961,2113,CHICHIGUESA
21457,2258,CHICHIHUA
18364,2240,CHICHIHUAL
9486,2283,CHICHILA
4761,2142,CHICHILINTLA
4777,2142,CHICHILINTLA
29481,1619,CHICHILTEPEC
2586,2105,CHICHILZOQUITL
